,BOLÍVAR,BOYACÁ,CALDAS,CAQUETÁ,CAUCA,CESAR,CÓRDOBA,CUNDINAMARCA,CHOCÓ,HUILA,LA GUAJIRA,MAGDALENA,META,NARIÑO,NORTE DE SANTANDER,QUINDIO,RISARALDA,SANTANDER,SUCRE,TOLIMA,VALLE DEL CAUCA,ARAUCA,CASANARE,PUTUMAYO,">ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",AMAZONAS,GUAINIA,GUAVIARE,VAUPES,VICHADA,NN,ANTIOQUIA,ATLANTICO,BOGOTÁ
2020-03-23,0.5747190117835999,0.8829402923583984,0.7939148545265198,0.7198398113250732,0.7571629881858826,0.5982842445373535,0.6698598265647888,0.8939367532730103,0.5467843413352966,0.960019588470459,0.5937423706054688,0.48284441232681274,0.7537441253662109,0.7521695494651794,0.8122048377990723,0.9189521074295044,0.7468291521072388,0.7950547933578491,0.5305159687995911,0.9051724076271057,0.6550214886665344,0.7112133502960205,0.6777889132499695,0.7298827171325684,,0.9508419632911682,0.9694144129753113,0.7602668404579163,0.9857698082923889,0.7634838819503784,0.8583413362503052,0.7947893142700195,0.2273397594690323,0.9378408789634705
2020-05-03,0.37207767367362976,0.21396397054195404,0.16461747884750366,0.13100524246692657,0.22874148190021515,0.4393017888069153,0.31188422441482544,0.19157356023788452,0.34133797883987427,0.23501712083816528,0.45142924785614014,0.4000000059604645,0.20447644591331482,0.21286232769489288,0.37092646956443787,0.3450520634651184,0.2528735399246216,0.2615283131599426,0.42163822054862976,0.19409547746181488,0.3253205120563507,0.35659897327423096,0.243807852268219,0.13979750871658325,,0.08321589976549149,0.1293746381998062,0.13920870423316956,0.09268707782030106,0.2518216371536255,0.2239583283662796,0.23556144535541534,0.42387819290161133,0.3586309552192688
2020-04-27,0.9289174675941467,0.792574405670166,0.888545572757721,0.8536661863327026,0.8866801857948303,0.9618903398513794,0.881709098815918,0.8805671334266663,0.9609982967376709,0.8987454771995544,0.5968596935272217,0.9204664826393127,0.8894151449203491,0.943868100643158,0.933183491230011,0.9583891034126282,0.9611278176307678,0.8673738837242126,0.915744423866272,0.8419171571731567,0.9022886753082275,0.7997229099273682,0.7885538935661316,0.838164746761322,,0.9168949723243713,0.9913763403892517,0.8590520024299622,0.9600281715393066,0.955029308795929,0.9634377956390381,0.8719692826271057,0.8735256195068359,0.918678343296051
2020-03-06,0.11643918603658676,0.3839719891548157,0.5926218032836914,0.6503345370292664,0.9319630265235901,0.25375673174858093,0.27258479595184326,0.528882622718811,0.7132018208503723,0.730069637298584,0.1923544853925705,0.173212468624115,0.29272738099098206,0.9641222357749939,0.19799110293388367,0.8641025424003601,0.6081911325454712,0.2863052487373352,0.09913157671689987,0.7133528590202332,0.8516672849655151,0.1520695984363556,0.18395677208900452,0.8395113945007324,,0.8482577800750732,0.60444176197052,0.2705022096633911,0.6702467203140259,0.36341920495033264,0.8251029253005981,0.4749053418636322,0.08355769515037537,0.6646890044212341
2020-04-03,0.7360703945159912,0.8998175263404846,0.6496822834014893,0.9651696681976318,0.6977529525756836,0.8633635640144348,0.7911503911018372,0.8979582786560059,0.8265596032142639,0.801805317401886,0.7407739758491516,0.7120829820632935,0.9219957590103149,0.6868593096733093,0.900229275226593,0.8031772971153259,0.7211272120475769,0.828496515750885,0.6113489866256714,0.7726290822029114,0.6931063532829285,0.966918408870697,0.9259886145591736,0.9302069544792175,,0.9823765754699707,0.8803544640541077,0.9709664583206177,0.9920799732208252,0.9599577188491821,0.8227287530899048,0.730424702167511,0.525240421295166,0.9396821856498718
2020-04-29,0.983088493347168,0.9930703043937683,0.9764263033866882,0.95786052942276,0.8934748768806458,0.9853723645210266,0.8326529860496521,0.9723250865936279,0.9665151834487915,0.9146125912666321,0.8292981386184692,0.9910377264022827,0.9629721641540527,0.8193578720092773,0.9887498021125793,0.998968780040741,0.9633938074111938,0.9988165497779846,0.887711226940155,0.9645458459854126,0.9295058250427246,0.988972008228302,0.9969554543495178,0.9309752583503723,,0.7026293873786926,0.9955710768699646,0.9790425300598145,0.9669008851051331,0.9899932146072388,0.9238683581352234,0.9741201996803284,0.9949038624763489,0.9373635649681091
2020-03-27,0.3269210755825043,0.7013639807701111,0.5124552249908447,0.8626728653907776,0.858397364616394,0.4292874336242676,0.3648999035358429,0.6734365820884705,0.541385293006897,0.7423429489135742,0.12696494162082672,0.3335927426815033,0.6207628846168518,0.8622409105300903,0.5449933409690857,0.8234949707984924,0.5491985082626343,0.4726673364639282,0.23600098490715027,0.608454704284668,0.7000604867935181,0.21511217951774597,0.39110565185546875,0.8779644966125488,,0.9589634537696838,0.9277779459953308,0.7230914235115051,0.9635281562805176,0.4667937159538269,0.9208609461784363,0.5399803519248962,0.10983974486589432,0.6993317008018494
2020-04-09,0.9780924320220947,0.9988957643508911,0.9988165497779846,0.8577657341957092,0.9954513907432556,0.9842835664749146,0.991824746131897,0.9996403455734253,0.9980036616325378,0.9931412935256958,0.970755398273468,0.9680678844451904,0.9904561042785645,0.9982131719589233,0.988397479057312,1.0,0.9999848008155823,0.9998329877853394,0.9727758765220642,0.9998801946640015,0.9991244077682495,0.9852426648139954,0.991461992263794,0.9280856847763062,,0.9130892753601074,0.9724411964416504,0.9454169273376465,0.8329175114631653,0.9676741361618042,1.0,0.9757823944091797,0.9904166460037231,0.9978178143501282
2020-04-17,0.6183099746704102,0.9731751680374146,0.9162319302558899,0.9716530442237854,0.8468568325042725,0.6246623992919922,0.5547469258308411,0.9750831127166748,0.6995343565940857,0.9453663229942322,0.27254313230514526,0.4357151687145233,0.9864629507064819,0.8704767227172852,0.9117944836616516,0.9862319231033325,0.9378592371940613,0.9737903475761414,0.4473760724067688,0.9485778212547302,0.8050390481948853,0.8645215034484863,0.9272782206535339,0.971429169178009,,0.9576832056045532,0.8820764422416687,0.9840947985649109,0.9964794516563416,0.8516823053359985,0.9846470355987549,0.7992022633552551,0.13086539506912231,0.9787915945053101
2020-03-20,0.45812830328941345,0.9710556268692017,0.9787493348121643,0.4302719831466675,0.8476576805114746,0.5992805361747742,0.5888871550559998,0.9639391899108887,0.6809309720993042,0.9132223725318909,0.26288941502571106,0.481414258480072,0.6248748302459717,0.8927019238471985,0.7989798784255981,0.9118171334266663,0.942482590675354,0.9202675819396973,0.400260329246521,0.9412547945976257,0.8661965727806091,0.5602129101753235,0.7487767934799194,0.49825021624565125,,0.3196263909339905,0.6636390686035156,0.43795257806777954,0.6477351784706116,0.6873098015785217,0.8515352606773376,0.8513803482055664,0.1293269246816635,0.956355631351471
2020-03-16,0.29721328616142273,0.9675906896591187,0.9297903180122375,0.9078592658042908,0.9881613850593567,0.3889475166797638,0.25536686182022095,0.9618251919746399,0.7145313024520874,0.9580613374710083,0.321846604347229,0.25562968850135803,0.9683854579925537,0.9720700979232788,0.8050652146339417,0.949860692024231,0.9217690229415894,0.8652806878089905,0.10935380309820175,0.9664416313171387,0.9609706401824951,0.8368062973022461,0.9174172878265381,0.9756655097007751,,0.9384459257125854,0.9623508453369141,0.9603899717330933,0.9807029962539673,0.8473726511001587,0.9939854145050049,0.6316627860069275,0.11365385353565216,0.9853382706642151
2020-04-16,0.3791142404079437,0.7886838316917419,0.6385199427604675,0.7263936400413513,0.9712110757827759,0.45731088519096375,0.5476824045181274,0.766494631767273,0.9282777905464172,0.9205594658851624,0.15034398436546326,0.26853668689727783,0.4402756690979004,0.9837636947631836,0.7066860795021057,0.9420568346977234,0.8773610591888428,0.5854878425598145,0.31737178564071655,0.8435667157173157,0.9257301092147827,0.6294825673103333,0.5698125958442688,0.9525868892669678,,0.7053104043006897,0.48544830083847046,0.2544495463371277,0.30123329162597656,0.44779589772224426,0.9749921560287476,0.6804424524307251,0.20568910241127014,0.868180513381958
2020-04-13,0.5551447868347168,0.691266655921936,0.9384031295776367,0.8846372365951538,0.9502500891685486,0.6213193535804749,0.7568081021308899,0.8854950070381165,0.9601908922195435,0.8734661936759949,0.6282336711883545,0.602148175239563,0.8530558347702026,0.9883467555046082,0.35497045516967773,0.9509754776954651,0.9891870021820068,0.6802974343299866,0.675175130367279,0.9003822803497314,0.9611749649047852,0.36628207564353943,0.4570528566837311,0.9162804484367371,,0.9266858100891113,0.951754093170166,0.9408258199691772,0.9751865267753601,0.7439620494842529,0.8592908978462219,0.8067559003829956,0.6025801301002502,0.9351131916046143
2020-03-14,0.410246342420578,0.9518083930015564,0.9009204506874084,0.9871401190757751,0.9590954184532166,0.5191926956176758,0.4042678475379944,0.9532984495162964,0.7639290690422058,0.9238154292106628,0.23235003650188446,0.3455158472061157,0.8843050003051758,0.9221975803375244,0.8065586090087891,0.9852842688560486,0.9524744153022766,0.8294116258621216,0.24621815979480743,0.8577383756637573,0.9167727828025818,0.9101946353912354,0.9325476288795471,0.97071373462677,,0.9766897559165955,0.9973546266555786,0.9892641305923462,0.9996920228004456,0.9819818139076233,0.933364987373352,0.7126045227050781,0.06482372432947159,0.9684260487556458
2020-04-04,0.6871580481529236,0.954735279083252,0.9089852571487427,0.958866536617279,0.9137877821922302,0.8710576891899109,0.7513172626495361,0.9143193364143372,0.9157935976982117,0.8969724774360657,0.8458106517791748,0.6223393678665161,0.9296538233757019,0.9065352082252502,0.9468449950218201,0.9634336829185486,0.9393953680992126,0.9663468599319458,0.6045844554901123,0.9306508302688599,0.9272293448448181,0.9357576966285706,0.9498795866966248,0.9684763550758362,,0.9877654314041138,0.9786283373832703,0.8831443190574646,0.9443729519844055,0.9548535943031311,0.887781023979187,0.895010769367218,0.243830144405365,0.8759205341339111
2020-03-12,0.5936002135276794,0.8592948317527771,0.7589305639266968,0.7484362125396729,0.9030125737190247,0.7965195775032043,0.7957152128219604,0.8379939794540405,0.7435930967330933,0.936011016368866,0.2810918986797333,0.6431522369384766,0.823154628276825,0.7675298452377319,0.8975550532341003,0.8938684463500977,0.8083918690681458,0.7902055382728577,0.6806681752204895,0.8943854570388794,0.8306880593299866,0.5636194944381714,0.6395993828773499,0.7863529324531555,,0.6716578006744385,0.9574293494224548,0.9599227905273438,0.8936740159988403,0.8130050897598267,0.9607470631599426,0.8009186387062073,0.2184615284204483,0.8855701088905334
2020-04-06,0.9007571935653687,0.9954730868339539,0.997384786605835,0.8989927172660828,0.8209832906723022,0.9654117226600647,0.9831428527832031,0.9920346140861511,0.9511117339134216,0.8592703342437744,0.8253851532936096,0.8552118539810181,0.9589565396308899,0.7426384091377258,0.9698464870452881,0.9700668454170227,0.9957113265991211,0.9989445209503174,0.9157242774963379,0.9516778588294983,0.8957962393760681,0.8748191595077515,0.9472806453704834,0.7995808124542236,,0.9938400387763977,0.998795211315155,0.9867379665374756,0.9939844608306885,0.9955896139144897,0.8111743927001953,0.9855429530143738,0.6047595739364624,0.9793030023574829
2020-04-26,0.8968803286552429,0.7398816347122192,0.9346920847892761,0.811693549156189,0.8308565616607666,0.6716408133506775,0.9963504076004028,0.6930633783340454,0.9927381277084351,0.7835671305656433,0.2367154061794281,0.6948199272155762,0.7732590436935425,0.6978157162666321,0.6868549585342407,0.9678651094436646,0.9558354616165161,0.8852018117904663,0.9727507829666138,0.8727370500564575,0.9335970878601074,0.5976144671440125,0.7217980623245239,0.6815957427024841,,0.9445651173591614,0.6685866713523865,0.9385945796966553,0.9794504046440125,0.6878414750099182,0.8553339838981628,0.9622282981872559,0.5973076820373535,0.6545621752738953
2020-03-07,0.34269118309020996,0.7752620577812195,0.9328950643539429,0.9063321948051453,0.9292146563529968,0.5323960781097412,0.5543622374534607,0.9281725883483887,0.817261815071106,0.9699848294258118,0.3294125497341156,0.4933583736419678,0.7715705633163452,0.8873220086097717,0.4515584111213684,0.9832218289375305,0.9902363419532776,0.581790030002594,0.3963201940059662,0.965201199054718,0.9730721712112427,0.4889262914657593,0.7307372689247131,0.8195376992225647,,0.92964768409729,0.9569383859634399,0.8306626677513123,0.9717295169830322,0.8326220512390137,0.9984172582626343,0.7296807765960693,0.38374999165534973,0.98250812292099
2020-03-09,0.3060922622680664,0.9268996715545654,0.7407845854759216,0.9460465908050537,0.8893576264381409,0.4035845994949341,0.23880541324615479,0.9726239442825317,0.5256274342536926,0.9651800990104675,0.2382233738899231,0.24899044632911682,0.9642685055732727,0.8501119613647461,0.9554184675216675,0.887235164642334,0.6877908110618591,0.8153863549232483,0.05539306625723839,0.9506768584251404,0.7972410917282104,0.9946245551109314,0.9832169413566589,0.9248350858688354,,0.976353108882904,0.8778678774833679,0.853111743927002,0.9425392150878906,0.8337264657020569,0.893953800201416,0.647212564945221,0.06160257011651993,0.9971017241477966
2020-03-03,0.20367968082427979,0.6523348689079285,0.7893710732460022,0.8346827030181885,0.8096914887428284,0.35342007875442505,0.47519367933273315,0.7946166396141052,0.9400282502174377,0.8957765102386475,0.607836902141571,0.2553422451019287,0.8859034776687622,0.7789022922515869,0.5817704796791077,0.9736621975898743,0.9442771673202515,0.5451321005821228,0.07314376533031464,0.8454194664955139,0.9519548416137695,0.2767605483531952,0.4435838758945465,0.8216146230697632,,0.827773928642273,0.9552773833274841,0.8437161445617676,0.8929963707923889,0.6013135313987732,0.9414372444152832,0.7982890605926514,0.13067308068275452,0.8246385455131531
2020-03-02,0.18184278905391693,0.7234278917312622,0.7944918870925903,0.9862924218177795,0.926388144493103,0.3725818991661072,0.30723145604133606,0.7908818125724792,0.8261440396308899,0.9308266639709473,0.2369597852230072,0.2380324751138687,0.8481086492538452,0.9403645992279053,0.7126051783561707,0.9433668255805969,0.9094959497451782,0.5076780915260315,0.11363065242767334,0.7968036532402039,0.9066002368927002,0.32162776589393616,0.3767296373844147,0.9462631940841675,,0.9765160083770752,0.8367463946342468,0.9125465154647827,0.927653968334198,0.3860800564289093,0.9575815200805664,0.6148073673248291,0.06628205627202988,0.8493589162826538
