,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-05-14,1.6494002973810478,1.7392099338615459,2.005300357694732,2.1667342654252018,0.7499401847075046,0.9520269904411732,0.35776690324511345,-0.12542293181214426,0.7521541485349085,2.3471620992353213,1.6030935332927125,2.7160489739181473,1.9364632454900417,1.4964418832733326,1.6373524966935025,1.6213401638167326,0.7606312928580993,1.0000000000000007,0.031016297701527584,2.1116094042125866,1.822636464243961,1.687515335532006,,1.2745890001070237,2.342516338108311,1.8626790608575963,0.19803213434225744,3.6115403436986413,,,,,
2020-05-15,1.6203558095853985,1.776867017796791,1.8824011321183214,2.2349532794906497,0.522063308002342,0.9519721318294483,0.7082383340871145,-0.15656876488804597,0.6665248347499908,2.41513412681606,1.6996576882868375,3.9953181354711744,2.0902026388470265,1.2233280988289643,1.4150882680769818,1.2994983865599188,1.2393687071419048,,,1.9992129255184423,1.469669786971874,1.2629803705719462,,1.0000000000000018,2.1576736936647625,1.5535394939597182,0.7332607354135744,3.1933502698134344,,,,,
2020-05-16,1.592311379926216,1.8065997932505873,1.4973015120389466,2.226490192883419,0.6090738790278639,0.9785440235063992,0.7723125672093207,,0.8302843272025816,2.3964668426466686,1.7555597581882594,4.462374275403761,1.9966791347242767,1.0438187882992487,1.7636039776484111,1.2340323238655404,1.9364632454900426,,,1.9073350542986052,0.9526222665012524,1.065269129215453,4.954056681806951,1.0000000000000018,2.2669848241435635,1.369416501768636,,,,,,,
2020-05-17,1.6640384797829306,1.7816365597802435,1.641199390544734,2.123101340326089,0.7357784946689673,0.9461117953510639,,,1.0840863590124983,2.500027009864473,1.7990698148487219,3.2380077078888037,1.9557072590147284,0.9569889428436907,1.7335327231045932,1.050314952815351,2.090202638847028,,,1.821150354416669,1.1393138280318447,1.2489479099580352,3.611540343698641,,1.9807296603411924,1.1016206435903808,0.45034583360354424,,,,,,
2020-05-18,1.744678576678206,1.737087641535788,2.0448308946901066,2.0440943784546097,0.4159053328813096,0.9460494954616454,0.6008965239552495,-0.3425163381083098,0.6408484746980655,2.4244450685270515,1.6927744111700591,1.8915911048926448,1.8831293316464668,1.416943801567303,1.5606734552629635,1.185454867031072,3.193350269813435,,,1.82253876778685,1.381164144733246,1.3091637991922704,3.193350269813434,1.2593259720557857,2.1254229318121456,1.1196253473148328,,3.3838529109079603,,,,,
2020-05-19,1.7981670110538943,1.7380067116740652,2.338302643314881,2.0370883552402996,0.4219424186736675,0.9946205565608928,0.5250140932202747,0.8563989262218167,0.9127700459432869,2.558695339254758,1.6677138112321834,,1.6678039369898097,1.9086262079704905,1.339543653317999,1.4355490523636927,4.339560169922685,,1.0000000000000016,1.6829337935407043,1.7465016985658306,1.663480947642534,2.172800665310898,1.6402719003962638,2.4233964677492996,1.1399496446192068,,,,,,,
2020-05-20,1.669676757233767,1.6604167223613129,2.4861174118864953,2.071498538991838,0.31823444701168696,1.0162319004228504,-0.23994810675402078,1.0000000000000007,1.0825980264638684,2.3651884474800036,1.6630773279274493,2.5062758305609063,1.0000000000000009,1.8652150422130245,1.0840863590124998,1.5091652562147573,6.317359988212369,,0.28063016080613057,1.4613806552966875,1.4779366919976613,1.350164201066933,2.6644830717140877,1.6231464989144413,2.4999609897236135,1.2404347298484726,0.6988202346913349,1.0000000000000024,,,,,
2020-05-21,1.60161113714205,1.6790558582571513,3.0388754471480666,1.9014100398937266,0.39164484997153287,1.0270532158601882,0.1823809178829118,1.4447808390868495,1.4447808390868497,2.4122734914757213,1.6354401484547036,2.6644830717140855,1.0000000000000009,1.7364326248083881,1.5789123604598998,1.4171509971747867,5.97869675498314,-1.1092639108009341,0.22041427157189317,1.3962445488128647,1.5598101370352382,1.4556461912982732,,0.7406740279442179,2.2795940365343044,1.4883500466696973,,,,,,,
2020-05-22,1.54583529002404,1.5634801141455643,3.1504709482262068,1.8762654206204186,0.1594112242575821,1.0000000000000018,0.08201862685174947,,1.0872299540567107,2.1018479048288725,1.5829918110116707,3.343095737720436,0.6780332663942265,1.2105620313088614,1.68414954622875,1.334271728649858,6.36276798321106,-1.3838529109079571,,1.3127166479871466,1.3891141750489069,1.429421527361174,2.0413365727996493,0.7543292437346993,1.9342759163350827,1.434688385980764,0.09393859927553046,,,,,,
2020-05-23,1.5405267386692092,1.5262603170465738,2.88069038391408,1.4973015120389483,0.20130813775279824,1.0161756372236042,1.198611533954386,0.8518394078652927,0.9174019735361293,1.9206731115090154,1.5487847130405619,3.90121167736307,1.333475165250011,1.3790520529720698,2.1728006653108936,1.2723448708660559,4.0764796014599005,,0.22041427157189317,1.7396943568324357,1.3576217214309416,1.7273950632983281,1.9364632454900406,0.760631292858099,1.9565263317095305,1.2807019609282488,,,,,,,
2020-05-24,1.5423265889387157,1.4390631150851003,2.590790147450422,1.4032744877927072,,1.0215302188897304,1.2887518840177459,0.6988202346913356,1.0840863590124983,1.7469833319916226,1.5867480129779974,4.311823585052062,,1.2969199141076533,2.0413365727996453,1.4638880022232186,5.30603423695408,-5.469373685226155,,1.739014519965829,1.2373392804229593,1.7502750294095113,1.8508339317051226,1.7383786910028425,2.1208958498079675,1.0461378188684336,,1.0000000000000024,,,,,
2020-05-25,1.4702387538912227,1.4401329883334426,2.3604306275417493,1.242960319847582,0.5017494480133745,1.0053794434391108,1.8338950141357593,0.3970119197599722,1.2523136992612856,1.602791120454971,1.5788606576843869,3.646496811768042,1.4593870064618455,1.3946011441309583,1.719369839193875,1.4506422591582424,3.750301805432075,,,1.7439961056644773,0.7704455271097318,1.4865513815139133,2.5702037708989933,1.4790527189470586,2.100037556431658,0.972613379929595,,,,,,,
2020-05-26,1.4849259027534607,1.4092320209882547,2.4053103538468066,1.288527249650245,0.5490747667843362,1.0107526929293051,1.8019678656577467,0.525014093220269,1.321966733605769,1.6029880802400303,1.5655271975727398,2.1439048041539324,2.5463333011207325,1.0982492429232178,1.719369839193871,1.696638831432424,4.33025332221627,,0.5939469073817296,1.4659597775014472,1.5750856553117594,1.234555228977477,2.447389665417919,1.3546008992303058,2.269881927583128,0.956206912247166,,0.5083175935968128,,9.361544189730923,,,
2020-05-27,1.4493577185221944,1.4464673828951138,1.9492837663740197,1.294834874233814,0.2598431925090224,0.9784697811102733,1.0924122607155098,0.3321960630101917,1.6231464989144342,1.6948639733132385,1.5825898031704277,1.6422330967548924,2.136903052402835,0.7030800858923479,1.745960604395518,1.4584460513892659,2.72983529610616,,,1.5198894489396082,1.370564962153913,0.9066635553688741,4.6082194784229165,0.8847678079116005,2.2966211686105518,0.7985695794200929,,,,,,,
2020-05-28,1.477325283551929,1.4378208576823894,1.9559279939042866,1.1227619933581205,0.13600197870055583,0.9730405566410288,1.0840863590125036,0.11687066835353477,1.612901342951736,1.858443662974161,1.6104555450295017,1.4637382111282893,1.282914901810031,0.673526586501089,1.980333525485331,1.4465555744825203,2.62971848566468,,0.5552191609131526,1.555109066686369,0.8808445906425634,0.9535651226852169,5.001434415305703,0.520947281052945,2.212385388490477,0.863432077705904,-2.857833341527517,,,,,,
2020-05-29,1.4681194102148012,1.4402767178450755,1.9230414073293762,1.052493991834061,0.18957036109607994,0.9514165652500868,1.0811614659887254,0.2806301608061297,1.3011797653086639,1.8162591326198765,1.6551686828101182,1.631592956725557,0.3597280996037388,0.8350829565885576,1.9060614007244674,1.325611143526776,2.6439424370055,,0.06353675450996299,1.5310988072914704,0.3865053487178365,1.0906177339998087,5.459053410128036,0.6453991007696978,2.030343242234835,0.8745818812845835,,,,,,,
2020-05-30,1.2330406574328137,1.160220925541078,1.730579709265017,0.9409191715025512,-0.15201369701378317,-2.646138046494524,0.9075877392844985,0.42785583023578244,0.9265076674820172,1.5957423004413176,1.3988704391480156,1.9060614007244692,0.6053988558690412,1.2000306206816493,1.8684773049580137,0.9081335163351957,2.0879077449396193,,,1.1234788412497299,0.055613719216855394,2.012967691109861,3.7629049638800236,1.115232192088403,1.7853876355161045,0.7658226587755307,,,,6.846227186311718,,,
2020-05-31,1.2420445556419544,1.3511020112128957,1.714511258154623,1.006509509587583,0.22759928710465852,-2.611825867061952,0.6541627966159677,0.8013884660456189,1.1414249643115337,1.5040218149281521,1.4292365806984477,2.3108777988432117,0.7170850981899708,1.5119282805299814,1.5985202324438361,0.8649857615079762,1.9083295255159811,-2.9540566818069487,0.5552191609131526,0.9396425056720149,0.5792948806932786,2.295614770791968,4.091085768834893,1.3638205268586574,1.9614798147407164,0.7976979425898042,-4.126857347117846,1.6231464989144408,,5.577203180721388,,,
2020-06-01,1.1142344106963946,1.2137184890153467,1.6422995635464204,0.9672605176985142,0.11687066835353892,-8.229774848634776,0.8362405075474134,0.14916606829487775,0.6988202346913338,1.4397968585490364,1.2284159733692739,2.6289047545310074,0.41590533288130577,0.8981777788250179,1.3946011441309618,0.6101466095738749,1.2271595591781466,,-0.6644830717140845,0.7630071470439486,0.24837939895350836,2.740148375809909,5.005059010957172,4.046741979969359,1.741330664035133,0.39135877955725284,,,,2.8921705045047688,,,
2020-06-02,1.1426856318999945,1.3930229245939714,1.596197434609648,1.025036532356437,0.40344426628720625,-5.612974759004339,1.9279706741441094,0.5754650350399428,1.2170934062961642,1.4190848426860831,1.3017075086751735,2.4911058321013866,0.25769809172812624,0.9672513275929854,1.087229954056714,1.0277503295427266,1.2026985288149408,,,0.9302428466325896,0.19257723405234373,2.2563600448562156,4.615850987346323,3.6921410807390553,1.5978311858229546,-0.05321104909628834,-4.846227186311716,,,,,,
2020-06-03,1.0014801501419281,1.094051282215246,1.3606944800743506,0.931853137059156,0.18635085999104076,-5.58812479164492,2.0413365727996475,1.1986115339543824,0.9298232389654763,1.4081854511962337,1.1855877731661166,2.022249974959196,0.20713782828814628,0.6866832534243995,1.0,1.027317151173488,1.1046381655938873,-7.361544189730924,-1.7430044362098887,0.8966953528848869,0.4393265447370395,2.1531183642379474,4.48316124370087,3.7430044362098904,1.2656543717147108,-0.4380013401745681,-0.5702037708989938,0.376853501085564,,,,,
2020-06-04,1.011320295941151,1.201933736918562,1.233283072721551,0.9484633017889609,-1.1933502698134306,-0.051150807051278946,1.9060614007244716,1.4447808390868515,0.7606312928580982,1.3250131319415104,1.2441014505882009,1.8369243337271477,0.33219606301019206,1.5496541663964543,0.784908166398754,0.9628891351110234,,,,0.883999281559141,0.5733070388550511,1.6616188245314898,3.2500694015166194,0.8703620341669828,1.4982505519866287,-0.2849419272290549,-0.04133657279964531,-0.8921705045047658,,,,,
2020-06-05,1.0977836951227176,1.1558768623587607,1.286623020135184,0.9683525207005038,-0.20320251007646148,1.0000000000000024,1.506957924679717,1.8136491400089625,0.3970119197599704,1.2546809816258395,1.285411701522574,2.0968455818430076,0.11687066835353506,1.4388017650252898,0.912770045943286,0.9629627685532309,1.1250074744970373,,-3.2760234154127232,0.8688571815700925,1.0515659022040627,1.4684361981022362,3.3563208743144117,1.0634930429269716,1.4879400913135712,0.2564167092914893,-0.34251633810831034,0.376853501085564,,,,,
2020-06-06,1.0206729586043963,1.0247634789981213,1.1926619210792915,0.8823579448688909,-0.41718459772503397,1.3251729629772875,1.3458372033840427,1.5496541663964563,0.4767859421033733,0.9960899313450534,1.1554432803099217,1.9641998303606627,,1.2523136992612873,0.956588834242534,0.814790508086204,1.0519100643537598,,-0.570203770898992,0.7357510853668341,0.6388622364613733,1.3458372033840351,2.6436961034169744,1.064368836617568,1.3806216037029693,0.24701334156656016,,,,,,,
2020-06-07,0.9664515593606003,0.7573757237196309,1.3562937991460882,0.8487521939631412,1.9786958112496575,1.422398701857217,,2.8921705045047665,1.316505449580884,0.9844703129008542,1.0220711811553727,1.8275587379869407,0.25173429964916344,0.9385956053049492,,0.9154055385680717,1.0412070374252693,,,0.5079992779412391,0.6921961503049481,1.361137763538628,2.3970068098635426,0.9338050367042067,0.9319963679909092,0.21733065592047454,,0.2806301608061304,,,,,
2020-06-08,0.8882918842025879,0.7444662442599679,1.0735502484943147,0.8329788065693116,0.5689245060552647,1.096223340279438,1.2014701353709771,2.7016678634102447,1.1582072411531783,1.0038711463577557,0.9857630455423815,1.6192033920751427,,1.2617508443715355,0.9111084234700927,0.8775577256546724,1.0205128535408463,,,0.5670587349338684,0.790226856642759,1.2798295022486024,1.9689837022984726,0.806868991240013,0.9149946138404061,0.30092004784127785,,,,,,,
2020-06-09,0.7926254124022254,0.7800242830579501,1.0036992999691126,0.8612194701395559,0.5250140932202711,-0.9827882385045701,1.5190529638477166,2.211052245597061,0.9999999999999988,0.9330226296830647,1.0426120795362142,1.5288671980993502,,1.4670561399325848,,0.6672245373776876,1.0206034183092132,,,0.6495641889649022,0.5498520911247103,1.1513646201813863,1.6775160459409886,,0.9314972409057702,0.30340401051902904,,,,,,,
2020-06-10,0.7836374530628962,0.9045215981317062,0.8103905863302874,0.928076031357192,,-1.0519253055018958,1.5049967283210883,1.4060530926182724,0.764656016407835,0.8458140143017321,1.081849511204372,1.310285459254559,,1.4137729730663953,1.0,0.5628010743058294,0.8962920283380212,,,0.8872341865126506,0.43706939031979647,0.9751110521149761,1.442669702807157,,0.9742409649565454,0.5532137175360603,,,,,,,
2020-06-11,0.7666563481918356,0.8060428322740982,0.8967019748109877,0.8819557158309289,,-0.9883938447842014,1.4388017650252933,0.8685359074887508,0.7606312928580982,0.7291617745293456,0.9501689601987623,,,0.9716311183102201,0.911947073246214,0.5494896738009807,0.8755481802832469,,,0.7289666288381221,,0.9503541417097404,1.303983410131152,,0.9482434620939308,0.2966306576985171,,,,,,,
2020-06-12,0.8672007695092798,0.8473691601827215,0.9516788461139587,0.9368126347633042,,,,,,0.8137943218231319,0.8508619294302479,,,,1.0,0.8242686426226449,0.8855386693510093,,,0.7007522018754843,,0.950088650788512,,,0.9566694503801644,0.6292084313272165,,,,,,,
2020-06-13,0.9035821680038042,0.8704721910224885,0.9738770476067954,0.9141899962559812,,,,,,0.8695693847749316,0.8369407351226806,,,,,,,,,0.7384372935335719,,,,,0.9306059084292274,0.36896661959589966,,,,,,,
