,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-03-02,0.22180679440498352,0.6840953826904297,0.8025363087654114,0.9830015897750854,0.9198619723320007,0.21868856251239777,0.32933253049850464,0.7622792720794678,0.8058664798736572,0.9220909476280212,0.20214982330799103,0.183472141623497,0.8594792485237122,0.9349254965782166,0.7307642698287964,0.8622572422027588,0.9028235077857971,0.4475650191307068,0.10790977627038956,0.8273124694824219,0.9124588370323181,0.36267727613449097,0.4314520061016083,0.9491940140724182,,0.9769811630249023,0.8133586645126343,0.9193446040153503,0.9364657402038574,0.36956295371055603,0.9592663645744324,0.6373803615570068,0.1031089797616005,0.8175179958343506
2020-03-03,0.22510938346385956,0.6275106072425842,0.8313513994216919,0.8384484648704529,0.814926266670227,0.22465968132019043,0.4864768087863922,0.7679709196090698,0.9411438703536987,0.8657472729682922,0.5766657590866089,0.21635986864566803,0.8857731819152832,0.7600855231285095,0.6110565066337585,0.9841511845588684,0.9605159163475037,0.5104437470436096,0.08615465462207794,0.875312089920044,0.9560507535934448,0.305982768535614,0.4688030481338501,0.8280606269836426,,0.8224731683731079,0.9526188373565674,0.840481162071228,0.8974840044975281,0.5921623706817627,0.8656281232833862,0.8309858441352844,0.16623397171497345,0.8595127463340759
2020-03-04,0.1684724986553192,0.4108993113040924,0.6598504781723022,0.9326682686805725,0.6194533705711365,0.1308184117078781,0.2575611174106598,0.5378826856613159,0.7171570062637329,0.7434309124946594,0.10081762820482254,0.127666175365448,0.4216318428516388,0.5341635346412659,0.3676702678203583,0.7938528656959534,0.7775487899780273,0.38078412413597107,0.050874337553977966,0.685666024684906,0.6559189558029175,0.1785648912191391,0.15104669332504272,0.8117769360542297,,0.9973136782646179,0.5879796147346497,0.7584668397903442,0.9910727143287659,0.14077630639076233,0.9122037291526794,0.603327214717865,0.07967948913574219,0.6449289917945862
2020-03-05,0.18645796179771423,0.2954442799091339,0.37940818071365356,0.7528426051139832,0.701158881187439,0.14963629841804504,0.3243047893047333,0.38633501529693604,0.6036650538444519,0.6238566637039185,0.14032132923603058,0.11990386992692947,0.32744327187538147,0.7856511473655701,0.3308367431163788,0.5726779103279114,0.5482600331306458,0.21864047646522522,0.09428388625383377,0.5274493098258972,0.6820973753929138,0.27451276779174805,0.17261935770511627,0.9065172672271729,,0.8255745768547058,0.5437186360359192,0.3080386817455292,0.6876320838928223,0.3179663419723511,0.9089580774307251,0.43632832169532776,0.105705127120018,0.435123473405838
2020-03-06,0.1608714908361435,0.3537466824054718,0.574560821056366,0.6666684746742249,0.9367442727088928,0.1360926479101181,0.28254950046539307,0.5230409502983093,0.7059154510498047,0.7492478489875793,0.15731313824653625,0.13523483276367188,0.3191603124141693,0.9667680859565735,0.258502334356308,0.696722686290741,0.6290293335914612,0.24151624739170074,0.11814302206039429,0.7616521716117859,0.8693673014640808,0.17830170691013336,0.20975424349308014,0.8526546955108643,,0.8416169285774231,0.575096845626831,0.2760685682296753,0.6293008327484131,0.34458988904953003,0.9040897488594055,0.491531103849411,0.1271314173936844,0.6948987245559692
2020-03-07,0.38676661252975464,0.744213879108429,0.9549636244773865,0.9035640954971313,0.9335222244262695,0.43576619029045105,0.5757635235786438,0.9204743504524231,0.8135413527488708,0.9708585739135742,0.3234626352787018,0.46487948298454285,0.7858949899673462,0.8830996155738831,0.506248950958252,0.9917076826095581,0.9887667894363403,0.5555017590522766,0.39570432901382446,0.9698551893234253,0.9776176810264587,0.48709022998809814,0.7407939434051514,0.8249892592430115,,0.9243559241294861,0.9486994743347168,0.8212921619415283,0.9637266993522644,0.8240532875061035,0.9308665990829468,0.7278973460197449,0.39963141083717346,0.9755703806877136
2020-03-08,0.38535064458847046,0.7159355282783508,0.7513932585716248,0.8891639113426208,0.7053359150886536,0.4127885699272156,0.5138365030288696,0.8345494270324707,0.6270214915275574,0.728680431842804,0.5737212300300598,0.4355941414833069,0.7056031227111816,0.7152206897735596,0.7895559668540955,0.6135450601577759,0.7136446833610535,0.6740170121192932,0.21489335596561432,0.8215896487236023,0.6261217594146729,0.482332319021225,0.46139106154441833,0.8824266195297241,,0.890502393245697,0.9690710306167603,0.9057408571243286,0.9618210792541504,0.7229397296905518,0.6721843481063843,0.6769860982894897,0.5154326558113098,0.8456827998161316
2020-03-09,0.30043062567710876,0.9083511233329773,0.6997016072273254,0.9427353739738464,0.8688497543334961,0.2571835219860077,0.23419791460037231,0.9494280815124512,0.4661540389060974,0.9616584181785583,0.20670576393604279,0.19881011545658112,0.9714885950088501,0.8317930102348328,0.9488816857337952,0.7876266241073608,0.6850885152816772,0.7553300261497498,0.04077698290348053,0.9419386386871338,0.7824404239654541,0.9933037161827087,0.9892861843109131,0.9205954074859619,,0.9774404168128967,0.8875747323036194,0.8674534559249878,0.9287407398223877,0.8403705358505249,0.8690361380577087,0.6322340369224548,0.09955129027366638,0.9861363172531128
2020-03-10,0.8832765221595764,0.8525912761688232,0.932975709438324,0.9758344292640686,0.8941293954849243,0.9318520426750183,0.9272855520248413,0.9174039363861084,0.9034057259559631,0.9079858660697937,0.9784594178199768,0.9446415305137634,0.9755983948707581,0.807565450668335,0.9616597890853882,0.9211605191230774,0.945732831954956,0.8385373950004578,0.8976539969444275,0.9633691906929016,0.9522083401679993,0.8796115517616272,0.9250792860984802,0.9583224654197693,,0.994267463684082,0.9349316954612732,0.9982885122299194,0.9915304183959961,0.9679137468338013,0.9801084995269775,0.9449148774147034,0.8626298308372498,0.8976377844810486
2020-03-11,0.903195858001709,0.9026235342025757,0.9256265163421631,0.5444295406341553,0.7871510982513428,0.9863215684890747,0.9579358696937561,0.860505998134613,0.8589614033699036,0.8031578063964844,0.9382057189941406,0.9350506663322449,0.753398060798645,0.791408121585846,0.9943888187408447,0.9262923002243042,0.9153370261192322,0.9606022834777832,0.9475930333137512,0.8641794919967651,0.8816338777542114,0.5861844420433044,0.6601613163948059,0.6579310894012451,,0.6427228450775146,0.7552875876426697,0.5140759944915771,0.6863107085227966,0.7959057688713074,0.871938169002533,0.9479302167892456,0.573035717010498,0.8781402111053467
