,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-03-01,0.3595643937587738,0.20574265718460083,0.2048022598028183,0.12798838317394257,0.2029809057712555,0.44552138447761536,0.2746305465698242,0.1839120239019394,0.31675171852111816,0.22672413289546967,0.4480392336845398,0.42012032866477966,0.2045104205608368,0.18171769380569458,0.37979868054389954,0.36642158031463623,0.29006409645080566,0.25257304310798645,0.40486112236976624,0.21275252103805542,0.3152610659599304,0.34252139925956726,0.245729461312294,0.13262911140918732,,0.08382713049650192,0.13611355423927307,0.13047511875629425,0.0907634049654007,0.25529924035072327,0.2013888955116272,0.2169608771800995,0.412202388048172,0.33974361419677734
2020-03-02,0.3841855823993683,0.19775475561618805,0.2016242891550064,0.1352459043264389,0.21549737453460693,0.46602046489715576,0.29926106333732605,0.19282406568527222,0.3198873698711395,0.2372126579284668,0.46139705181121826,0.43014705181121826,0.20344358682632446,0.17482993006706238,0.3884597420692444,0.3504902124404907,0.32932692766189575,0.269422322511673,0.4393518567085266,0.21875,0.327309250831604,0.3172008693218231,0.2238573431968689,0.12128325551748276,,0.08455606549978256,0.11322623491287231,0.1372494399547577,0.07162976264953613,0.21274937689304352,0.201388880610466,0.22045959532260895,0.4456845223903656,0.3557692766189575
2020-03-03,0.35710227489471436,0.1656951606273651,0.17584744095802307,0.11142417788505554,0.2186264842748642,0.3697638213634491,0.2767857015132904,0.1519675999879837,0.2974064350128174,0.22873564064502716,0.3452205955982208,0.36764705181121826,0.17060810327529907,0.18214283883571625,0.32127809524536133,0.3137255012989044,0.27483972907066345,0.21065738797187805,0.4087962806224823,0.18192341923713684,0.3190261125564575,0.24284188449382782,0.16978301107883453,0.11834897845983505,,0.064757339656353,0.08197623491287231,0.0980883464217186,0.05434149131178856,0.16134144365787506,0.201388880610466,0.19926844537258148,0.3482142984867096,0.23557692766189575
2020-03-04,0.31638258695602417,0.14291882514953613,0.159957617521286,0.09577072411775589,0.1982048600912094,0.2967914342880249,0.2679597735404968,0.13437500596046448,0.2659970223903656,0.1867816150188446,0.2710784375667572,0.31584224104881287,0.15247155725955963,0.1659013330936432,0.2806648015975952,0.23774509131908417,0.24038459360599518,0.1772078424692154,0.36481478810310364,0.1433081030845642,0.2634286880493164,0.23226496577262878,0.15997229516506195,0.11463223397731781,,0.0701185092329979,0.09125586599111557,0.08245175331830978,0.04972805455327034,0.16126352548599243,0.2083333283662796,0.17127864062786102,0.34226194024086,0.19391025602817535
2020-03-05,0.29933711886405945,0.16051381826400757,0.16101695597171783,0.1044512689113617,0.18437087535858154,0.32497772574424744,0.21233581006526947,0.14571760594844818,0.24410076439380646,0.175431028008461,0.2960784435272217,0.31639930605888367,0.1694227159023285,0.14846938848495483,0.31179773807525635,0.26838234066963196,0.22996796667575836,0.19131805002689362,0.3358796238899231,0.13583754003047943,0.2412148416042328,0.25,0.19286704063415527,0.09849372506141663,,0.07385722547769547,0.12158890813589096,0.10755382478237152,0.06541375070810318,0.1785380244255066,0.2013888955116272,0.14690682291984558,0.3177083134651184,0.22275641560554504
2020-03-06,0.3071969449520111,0.17217183113098145,0.17196327447891235,0.12909835577011108,0.21434451639652252,0.35672903060913086,0.22516418993473053,0.1474536955356598,0.26806971430778503,0.20589081943035126,0.3322303891181946,0.34659090638160706,0.18827050924301147,0.1586734503507614,0.3218632936477661,0.300245076417923,0.24278844892978668,0.2075033336877823,0.3331018388271332,0.16403618454933167,0.26393070816993713,0.25961539149284363,0.20989149808883667,0.11668622493743896,,0.0861314907670021,0.12976819276809692,0.12574239075183868,0.07818570733070374,0.18277223408222198,0.25,0.1659112572669983,0.37648805975914,0.23076923191547394
2020-03-07,0.3330492079257965,0.17821674048900604,0.19562147557735443,0.13473360240459442,0.23336628079414368,0.3812388777732849,0.24394498765468597,0.1648148149251938,0.27412840723991394,0.2178160846233368,0.3702205717563629,0.3546122908592224,0.19662752747535706,0.16539114713668823,0.3304072916507721,0.3075980246067047,0.25641024112701416,0.20991036295890808,0.348842591047287,0.1778198778629303,0.26518574357032776,0.2689102590084076,0.2045244723558426,0.12294600903987885,,0.0965716689825058,0.13622358441352844,0.13001114130020142,0.08139082789421082,0.19643600285053253,0.25,0.18690362572669983,0.4040178656578064,0.24519231915473938
2020-03-08,0.3526515066623688,0.1975388526916504,0.20303672552108765,0.1427026391029358,0.2570817172527313,0.4000668525695801,0.2607758641242981,0.18981482088565826,0.287202388048172,0.2264367938041687,0.38137251138687134,0.3578430712223053,0.20862966775894165,0.19591836631298065,0.3342696726322174,0.3075980246067047,0.2660256624221802,0.23422974348068237,0.35393521189689636,0.18802610039710999,0.27472391724586487,0.2994658052921295,0.21058402955532074,0.13996478915214539,,0.10844619572162628,0.14007481932640076,0.13516147434711456,0.08435314893722534,0.2043069303035736,0.2569444477558136,0.20034191012382507,0.4174107611179352,0.2708333432674408
2020-03-09,0.3687500059604645,0.19278928637504578,0.20338980853557587,0.14765483140945435,0.2513998746871948,0.4051916301250458,0.2842774987220764,0.19583334028720856,0.2925701439380646,0.23577585816383362,0.3811274766921997,0.3954990804195404,0.21188953518867493,0.20714285969734192,0.3327481150627136,0.31617650389671326,0.2708333134651184,0.22800463438034058,0.383564829826355,0.19623316824436188,0.2817520201206207,0.30288460850715637,0.21162278950214386,0.1418231576681137,,0.11107976734638214,0.1421288251876831,0.13321270048618317,0.0844017043709755,0.19705942273139954,0.2291666716337204,0.1999840885400772,0.4456844925880432,0.302884578704834
2020-03-10,0.35568180680274963,0.207038015127182,0.17231640219688416,0.12531305849552155,0.24761199951171875,0.39315950870513916,0.2917692959308624,0.19745370745658875,0.2923043966293335,0.2050287276506424,0.3687500059604645,0.38859182596206665,0.1867591142654419,0.20603741705417633,0.3041900396347046,0.3394607901573181,0.21955126523971558,0.22958166897296906,0.38148146867752075,0.19255051016807556,0.2768574357032776,0.2690171003341675,0.2026200294494629,0.137813001871109,,0.08298062533140182,0.08865169435739517,0.11094097793102264,0.05560412257909775,0.14866480231285095,0.2291666716337204,0.21389947831630707,0.4531249701976776,0.30288460850715637
