,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-03-16,4.932633396529635,3.9069511068954155,3.4624693304912997,4.807072016770986,2.120597907429512,,,6.676511513514303,10.704060527839234,9.66654891768713,3.9069511068954226,,4.124009718398936,5.027549014324933,,3.552501795115367,5.027549014324933,,,,,,,,,,,,,,,,
2020-03-17,4.665771777750519,3.405903596973234,4.214042183023002,3.9900374041728277,,,10.704060527839234,,,,2.648962499189368,,,,6.6765115135143045,3.1581095175816176,,,,,,,,,,,,,,,,,
2020-03-18,2.9789576562802544,3.0524486386862613,2.688791829040608,3.9069511068954217,4.755695812325515,,6.676511513514301,3.158109517581618,,5.555913606084792,2.4750472192095696,,5.710611312696981,,8.151558732723869,4.51840199593269,2.648962499189375,,16.38057204135354,,16.38057204135354,,,,,,,,,,,,
2020-03-19,4.475913344200531,3.0669039832848934,3.0669039832849077,3.0325481378229693,5.231932206221072,6.6765115135143045,8.151558732723874,5.99344921514226,6.676511513514301,3.8093897364701244,2.9566671932522244,,,,,2.4750472192095705,2.4750472192095705,,,10.704060527839234,,10.704060527839234,,,,,,,,,,,
2020-03-20,3.659655688835649,4.178804308894847,3.734322532490725,4.349215646921677,3.244797101052514,5.027549014324933,3.5525017951153615,4.673099702544873,,4.376268795436431,3.244797101052513,10.704060527839234,7.327791732402805,6.676511513514303,5.710611312696983,2.3343425172605485,4.6730997025448735,,5.027549014324933,10.704060527839234,5.027549014324933,6.6765115135143045,,,,,,,,,,,
2020-03-21,3.058046026646476,2.6489624991893734,1.2240047788501744,2.4153456361991674,2.4750472192095705,,3.158109517581612,,3.1581095175816163,1.9659002008173259,3.8093897364701164,6.6765115135143045,3.338757185284326,3.158109517581618,5.99344921514226,7.094452997609839,3.0034118109694283,,,10.70406052783923,4.124009718398938,5.027549014324933,,,,,,,,,,,
2020-03-22,2.350443726625876,2.4750472192095625,1.8618105019920659,2.0375116101521096,1.903539295925997,4.124009718398938,2.8694394967433174,3.0034118109694274,2.869439496743315,2.3343425172605494,5.027549014324932,10.704060527839236,6.312854703868649,,,1.8002177937592787,,,,,5.710611312696983,,,,,,,,,,,,
2020-03-23,2.3489639285112354,3.405903596973234,2.200735504603955,1.7306005443879808,3.032548137822971,,1.8487447054300894,1.903539295925996,5.45835223565949,1.8237670003210686,1.3146199819288213,3.15810951758162,1.7181061214257083,,2.3343425172605485,2.4750472192095705,1.903539295925997,10.704060527839234,,2.6489624991893717,2.8694394967433166,,,,,,,,,,,,
2020-03-24,1.9873173526195131,2.59975330968515,1.7468437298741062,1.9183619548013802,0.2220220838326501,5.710611312696983,3.958327311340895,3.4059035969732285,2.2181592778548165,3.881928758858087,2.4750472192095696,5.993449215142261,1.6830622983720502,,-0.334342517260545,4.124009718398938,1.848744705430092,,,3.8093897364701137,,,,,,,,,,,,,
2020-03-25,2.6912677331941985,2.7290667489372105,1.880793555747971,1.6512802188884965,1.3943922775337514,,1.6512802188885018,2.4011684197977594,4.124009718398937,2.8286825538388998,2.0774545759058007,2.3343425172605503,,,3.552501795115364,2.586601594298047,1.8002177937592787,,4.124009718398938,6.245708292179745,4.124009718398943,4.124009718398938,,,,,,,,,,,
2020-03-26,2.246291912554655,2.53880224555658,2.14683971455041,2.022351890208464,1.7569410977838622,,,2.273604894880174,5.710611312696981,2.3602924783510755,1.7569410977838613,2.218159277854819,,-1.1581095175816136,2.120597907429511,2.4249577203391963,1.7569410977838622,6.6765115135143045,3.552501795115367,1.8487447054300885,,,,,,,,,,,,,
2020-03-27,2.306209882560724,1.8579260370521862,1.9133673061576175,1.388913897499057,1.71810612142571,2.8694394967433166,2.789667201138382,2.1673425251467133,2.2736048948801733,2.7064574465265183,1.0000000000000009,,,5.027549014324933,2.037511610152105,1.8752849977386772,,,,2.5571588915431356,2.3343425172605476,5.710611312696983,,,,,,,,,,,
