,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-03-17,297.52933,284.00897,288.32812,294.89392,291.39203,295.37378,298.4054,288.86447,296.89914,289.55206,296.46576,296.2778,294.10675,293.45724,290.00613,289.01215,290.12262,292.28574,298.80655,288.28674,293.3704,297.08496,296.29547,295.0273,,297.0005,296.47528,295.11795,296.2094,297.05722,283.3633,293.0621,298.29553,284.70895
2020-03-18,296.74298,284.31863,289.9572,295.26343,290.81372,294.2929,297.4647,289.03497,296.6064,290.147,294.8927,295.93253,294.78488,292.94348,289.3946,289.6145,290.91592,292.05652,297.97787,289.31348,293.01926,296.3564,296.76495,294.29773,,296.56323,296.87775,295.34225,296.3157,296.9966,282.55197,292.7443,298.05453,284.07468
2020-03-19,297.43912,284.70667,289.5822,295.10992,291.5641,295.58664,297.64197,289.34778,296.44373,290.28387,296.5067,297.0108,294.0969,293.3081,290.73807,289.44434,290.26804,292.50043,298.45734,289.39383,293.34674,296.5895,296.42,294.6099,,296.24658,296.97626,295.23907,295.83374,297.46744,283.65607,292.96765,298.56226,283.98154
2020-03-20,298.44336,286.29202,290.69272,295.62805,291.08783,296.14325,299.11554,290.7254,297.16898,290.3398,296.13593,297.53192,295.32007,293.163,291.44434,290.4364,291.10013,293.86694,299.539,289.63544,293.51453,296.48367,297.6344,295.2387,,296.72757,296.25165,295.969,295.97833,297.36475,283.45007,294.5683,298.62726,285.63858
2020-03-21,297.16916,284.5439,288.27966,295.77777,289.118,295.2335,297.88226,289.24677,296.02466,288.7468,295.51086,297.24588,296.27847,291.70795,290.6991,288.4351,290.01767,292.90225,298.5123,288.0131,291.91086,298.20334,298.28278,295.02756,,297.1695,296.7456,296.8586,296.57547,298.33472,281.01056,292.92624,298.39093,284.68567
2020-03-22,297.0212,282.6809,285.77805,294.65912,286.9383,294.7532,297.68945,286.56152,295.35446,286.24472,295.4886,296.33563,293.64487,290.8611,289.3479,284.40265,286.8504,291.12115,298.6032,285.24603,290.25534,297.04767,296.56552,293.99097,,296.75726,297.0181,295.44522,295.89038,298.67267,278.69754,292.20425,298.07025,281.92252
2020-03-23,297.2244,284.6704,289.01877,295.16183,289.24908,294.991,298.1258,289.83548,296.57693,289.1248,296.16257,296.3685,294.96692,291.7896,290.13504,285.27396,289.2797,291.89807,298.33273,287.18182,291.83655,296.9712,297.46783,294.75732,,296.89706,297.40744,295.76422,296.88745,299.0586,281.79904,293.3039,298.43878,284.35135
2020-03-24,297.62863,285.68024,288.83774,295.40057,290.54388,296.0698,297.77136,290.36496,297.0972,289.81223,296.71765,296.7614,296.04373,292.77313,290.98926,289.10007,290.37778,292.79083,298.66333,289.45822,293.1032,297.9536,298.27957,294.64847,,296.32053,296.88678,295.9696,296.2531,298.74234,282.94528,292.9541,298.27228,285.51352
2020-03-25,298.24615,285.6823,288.6468,295.2307,290.59796,296.8603,298.40503,290.41718,297.3844,290.10446,297.07993,296.91208,296.33505,292.78,291.71185,288.18994,290.38718,293.79932,299.22726,289.18903,293.07684,298.31308,298.58347,294.69772,,296.4176,297.38712,296.78928,296.5576,298.96686,282.9465,293.79062,298.54877,285.3577
2020-03-26,298.62863,285.72485,290.0741,295.7628,290.66913,296.89627,299.0933,290.70258,297.6793,289.44504,296.48734,297.047,296.29477,292.67386,291.7591,289.42383,291.21143,294.2089,299.6039,288.71994,293.6065,298.6743,298.72153,294.75732,,296.6187,297.56097,296.67676,296.69266,299.07443,282.98145,294.35367,298.4472,285.9209
2020-03-27,297.5377,285.4205,289.17477,295.6448,291.16418,296.11566,297.50546,289.38058,296.59558,289.75998,295.98306,296.91147,295.9875,293.0387,290.99982,289.33078,290.45294,293.45407,298.28806,288.83905,293.0416,297.49615,298.25916,295.42334,,296.62445,297.08936,296.42133,296.52945,298.70917,282.60437,292.97632,298.15155,284.41806
2020-03-28,297.6742,285.51398,288.724,295.7755,290.84857,295.24615,298.1839,290.52402,296.95108,289.76,296.00217,296.70978,296.50183,292.7975,290.6654,289.20276,290.63617,294.10486,298.6024,288.71613,293.21933,297.75177,297.62997,295.18216,,296.97467,297.60223,296.4389,296.8898,298.51648,282.41403,293.3518,298.65463,285.88293
2020-03-29,298.49548,285.4159,290.42786,296.15176,291.49576,296.30948,298.93628,290.3861,297.5569,289.9659,297.06216,297.45322,296.00836,293.25378,290.70975,290.73425,291.81415,295.0846,299.279,289.70624,293.94586,297.26437,297.2839,294.94,,296.78586,298.20367,297.19238,297.25433,299.32635,284.07108,294.49884,298.7397,285.4364
2020-03-30,298.72232,285.14825,290.29047,295.3531,291.14145,296.25256,299.0805,290.2678,296.98862,290.65784,296.76086,297.69095,296.4906,292.65604,291.48352,290.1985,291.6686,294.461,299.4855,289.74442,293.05026,298.46744,298.8537,294.91626,,296.1125,296.6966,296.3915,296.11832,298.96698,283.63016,294.28937,299.11542,286.49936
2020-03-31,298.02097,285.45752,289.76306,294.49393,291.05356,296.25616,299.02173,289.39404,297.05438,289.8216,296.3699,297.66913,294.5446,293.03827,291.16537,290.0229,290.914,293.6618,299.6889,288.43695,293.1129,296.23178,296.06042,294.2332,,295.65625,296.00674,295.26556,295.51297,297.15323,283.46692,294.0209,298.8968,285.63416
2020-04-01,297.35684,285.45584,289.54147,294.5891,291.06354,295.74957,298.46228,289.70215,296.80362,290.08597,297.05322,297.2833,295.05252,293.21603,291.97925,290.24997,291.32202,292.85342,298.95853,289.25336,293.45056,297.01413,296.53342,294.1011,,295.76706,296.36435,295.5677,295.7677,297.77264,283.49042,293.65433,298.96808,285.5928
2020-04-02,297.4971,286.6137,289.41736,295.26755,290.73724,295.58875,298.20508,290.34467,296.92456,290.6303,297.4199,296.88672,295.67697,292.20728,292.11685,289.62775,291.107,293.61313,298.8484,289.6885,293.45944,296.85825,296.4062,294.0899,,296.07394,296.1811,296.35275,295.85062,297.4413,283.44043,293.76562,298.80246,286.33328
2020-04-03,298.46884,286.81305,290.80405,294.13208,291.26254,297.00598,299.20798,290.455,297.87222,290.0637,297.3023,297.7776,294.69226,293.11246,292.7819,290.65234,292.32227,293.8244,299.78323,290.04422,294.1869,297.18024,296.81702,293.51587,,295.79004,296.4695,295.47305,295.3866,297.97656,283.3567,294.6301,298.93292,286.24655
2020-04-04,298.2081,286.61673,291.05026,295.77765,291.8244,297.13425,299.32587,291.0659,298.21317,291.1172,297.94418,298.16037,295.317,293.2327,293.07968,291.70282,292.53455,294.05524,299.38412,290.60587,294.28125,297.3047,297.10892,294.68835,,296.86566,296.33694,296.59146,296.15793,297.54453,284.0229,295.10968,299.30276,287.32016
