,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-03-17,302.12634,289.53967,293.7502,299.5488,294.09027,301.1414,302.0213,294.22845,300.19363,294.4648,299.08792,300.78348,299.30298,295.61182,294.92685,292.64093,293.71805,297.65024,302.87082,293.5004,296.0111,301.61456,301.67752,298.52853,,300.12796,300.64896,300.15598,300.20264,302.11322,286.76126,297.88788,300.4284,288.452
2020-03-18,301.78082,289.25806,294.49142,299.56705,294.62982,300.69998,302.00024,294.08005,300.7009,295.20096,298.63968,300.65295,299.43277,296.12897,294.58276,293.53925,294.57742,297.39093,302.74918,293.956,296.61136,300.9412,301.38983,298.5542,,299.18646,300.25653,300.05048,299.7854,302.1961,287.36414,297.7939,300.46942,288.69418
2020-03-19,302.32706,289.06378,294.44104,299.39105,294.37433,301.07324,302.31677,294.11218,300.8139,294.86835,299.31473,301.30194,299.1677,295.7662,294.87637,293.30548,294.36072,297.69815,303.28296,294.16077,296.47842,300.72528,301.36002,298.69043,,299.68567,299.7781,299.67633,299.368,301.84973,287.0016,298.0393,300.79306,288.73343
2020-03-20,301.87238,289.04456,293.10022,299.7673,293.30872,300.99573,302.0405,293.66418,300.0544,293.29984,299.2344,301.00815,299.51385,294.9645,294.79837,292.5814,293.5494,297.34833,302.7565,292.52588,295.79544,301.24646,301.8021,298.97742,,300.79227,300.11044,300.23096,299.86496,302.21747,286.06604,297.26636,300.7629,288.25488
2020-03-21,301.1405,288.6216,292.755,300.84354,294.43195,300.31445,301.63995,293.34094,300.33484,293.71765,298.6973,300.37396,300.50946,295.9859,294.46008,292.42896,294.05667,296.7229,302.36618,292.56656,296.4095,301.50998,301.89038,300.5305,,301.30933,301.1719,301.25824,300.61746,303.03717,286.72687,297.00702,300.3718,288.00192
2020-03-22,302.0712,288.71027,293.1398,300.5049,293.72412,300.65152,302.31342,293.22073,300.63354,293.49063,298.98773,300.7666,299.88983,295.59845,294.4431,291.5631,293.81778,297.25027,303.2437,292.17746,295.92163,301.20572,301.68246,300.041,,301.17715,301.02542,301.01648,300.6548,302.99332,286.42337,297.5744,300.48602,287.76242
2020-03-23,302.45187,289.46417,294.298,299.6559,294.2013,301.09674,302.77264,294.45505,301.54913,293.77875,299.55624,300.98734,300.69843,295.5714,295.2765,292.94754,295.17422,298.09628,303.36148,293.22748,296.74335,301.49066,302.63727,299.2445,,299.66086,300.01443,300.38,299.3864,302.7448,286.52203,298.39572,300.87396,288.58084
2020-03-24,302.44287,289.1166,293.1217,298.53738,293.42056,301.46213,302.30347,293.6486,300.67114,293.14993,299.75565,301.29922,299.65088,295.1073,295.23407,292.39117,293.9742,297.838,303.2159,292.73874,295.77463,301.66476,302.0989,297.36514,,299.4073,299.90857,299.72598,299.598,302.23517,285.81885,297.70184,300.9259,287.78226
2020-03-25,302.55933,289.6776,294.24738,298.78036,293.9253,301.45715,302.47223,294.6319,301.07443,294.0647,299.61142,301.05045,300.614,295.29797,295.51205,293.3692,294.58926,298.4996,303.2984,293.95392,296.40207,302.15018,302.70197,298.1968,,299.32648,300.49435,299.94836,299.44345,303.2623,286.6951,298.46796,300.80774,288.78397
2020-03-26,302.5433,289.89865,294.4484,299.09702,294.0081,301.67438,302.35657,294.55704,300.7337,294.42065,299.6374,301.08047,300.47116,295.62564,295.8516,293.1132,294.661,298.56317,303.04214,293.77148,296.2552,302.42233,302.78976,298.951,,299.62796,300.76154,300.43808,299.48154,303.41483,286.98495,298.42728,300.77347,288.97076
2020-03-27,302.0292,289.66412,294.27048,299.7362,294.0908,301.36475,301.95923,294.33453,300.48407,294.24698,299.56158,300.84845,300.74088,295.5951,295.60022,293.25665,294.55142,298.0557,302.61063,293.51913,296.11612,302.16742,302.80008,298.85464,,300.05347,301.44666,301.0679,300.2513,303.8619,286.7471,298.08762,300.62433,288.5784
2020-03-28,302.24673,290.06512,294.4718,299.92554,294.38004,300.89587,302.35052,294.60065,300.52368,294.89932,299.18668,300.93384,301.5269,295.47083,295.1651,293.4309,294.61667,298.57104,303.03973,294.1135,296.4822,301.9227,302.80133,298.29773,,300.4562,301.7266,301.45532,300.85074,303.86575,287.42487,298.2182,300.80038,288.98132
2020-03-29,302.6967,289.8463,293.97952,298.69266,293.84198,301.44873,302.44458,294.49255,299.3308,294.76892,299.97903,301.674,300.23682,295.1745,295.44794,292.98013,293.51587,298.8256,303.35358,293.96292,295.62103,301.63785,302.37262,297.8821,,298.2115,299.98328,299.6115,298.95175,303.36786,286.96628,297.8415,301.2843,289.43094
2020-03-30,302.53674,289.48563,293.6571,296.62503,293.2338,301.6836,302.6247,293.93658,299.92493,293.89386,299.85318,301.61487,298.74664,294.74228,295.65244,292.8593,293.71613,298.4115,303.18106,293.30435,295.3709,301.76154,301.87076,296.13596,,297.1056,297.6294,297.55844,296.96075,301.3349,286.05173,297.8301,301.29956,288.78348
2020-03-31,301.63416,289.36108,293.84787,296.94388,293.52423,300.71774,301.9644,293.57224,299.32703,293.94977,299.2852,301.0993,298.01514,294.99515,295.25034,292.61963,293.7676,297.73724,302.70972,293.10446,295.69702,299.52835,299.75833,295.8205,,298.53708,298.2128,297.88443,297.9111,300.11923,286.4028,297.38516,301.1505,288.82425
